   910        TimeStep=  1.365      Global_CFL=  4140.      Viscous_dt_unitcfl= 0.2728      Convective_dt_unitcfl= 0.3296E-03
   920        TimeStep=  1.397      Global_CFL=  4232.      Viscous_dt_unitcfl= 0.2731      Convective_dt_unitcfl= 0.3300E-03
   930        TimeStep=  1.429      Global_CFL=  4325.      Viscous_dt_unitcfl= 0.2732      Convective_dt_unitcfl= 0.3304E-03
   940        TimeStep=  1.461      Global_CFL=  4418.      Viscous_dt_unitcfl= 0.2731      Convective_dt_unitcfl= 0.3307E-03
   950        TimeStep=  1.493      Global_CFL=  4512.      Viscous_dt_unitcfl= 0.2733      Convective_dt_unitcfl= 0.3309E-03
   960        TimeStep=  1.526      Global_CFL=  4608.      Viscous_dt_unitcfl= 0.2739      Convective_dt_unitcfl= 0.3311E-03
   970        TimeStep=  1.559      Global_CFL=  4704.      Viscous_dt_unitcfl= 0.2746      Convective_dt_unitcfl= 0.3314E-03
   980        TimeStep=  1.592      Global_CFL=  4802.      Viscous_dt_unitcfl= 0.2751      Convective_dt_unitcfl= 0.3316E-03
   990        TimeStep=  1.626      Global_CFL=  4900.      Viscous_dt_unitcfl= 0.2754      Convective_dt_unitcfl= 0.3319E-03
   1000       TimeStep=  1.660      Global_CFL=  5000.      Viscous_dt_unitcfl= 0.2758      Convective_dt_unitcfl= 0.3321E-03
   1010       TimeStep=  1.695      Global_CFL=  5100.      Viscous_dt_unitcfl= 0.2762      Convective_dt_unitcfl= 0.3323E-03
   1020       TimeStep=  1.730      Global_CFL=  5202.      Viscous_dt_unitcfl= 0.2766      Convective_dt_unitcfl= 0.3325E-03
   1030       TimeStep=  1.765      Global_CFL=  5304.      Viscous_dt_unitcfl= 0.2769      Convective_dt_unitcfl= 0.3327E-03
   1040       TimeStep=  1.800      Global_CFL=  5408.      Viscous_dt_unitcfl= 0.2773      Convective_dt_unitcfl= 0.3329E-03
   1050       TimeStep=  1.836      Global_CFL=  5512.      Viscous_dt_unitcfl= 0.2778      Convective_dt_unitcfl= 0.3331E-03
   1060       TimeStep=  1.872      Global_CFL=  5618.      Viscous_dt_unitcfl= 0.2782      Convective_dt_unitcfl= 0.3332E-03
   1070       TimeStep=  1.909      Global_CFL=  5724.      Viscous_dt_unitcfl= 0.2787      Convective_dt_unitcfl= 0.3334E-03
   1080       TimeStep=  1.945      Global_CFL=  5832.      Viscous_dt_unitcfl= 0.2791      Convective_dt_unitcfl= 0.3336E-03
   1090       TimeStep=  1.983      Global_CFL=  5941.      Viscous_dt_unitcfl= 0.2794      Convective_dt_unitcfl= 0.3338E-03
   1100       TimeStep=  2.021      Global_CFL=  6050.      Viscous_dt_unitcfl= 0.2797      Convective_dt_unitcfl= 0.3340E-03
   1110       TimeStep=  2.059      Global_CFL=  6161.      Viscous_dt_unitcfl= 0.2799      Convective_dt_unitcfl= 0.3342E-03
   1120       TimeStep=  2.097      Global_CFL=  6272.      Viscous_dt_unitcfl= 0.2801      Convective_dt_unitcfl= 0.3344E-03
   1130       TimeStep=  2.135      Global_CFL=  6384.      Viscous_dt_unitcfl= 0.2804      Convective_dt_unitcfl= 0.3345E-03
   1140       TimeStep=  2.174      Global_CFL=  6498.      Viscous_dt_unitcfl= 0.2809      Convective_dt_unitcfl= 0.3346E-03
   1150       TimeStep=  2.213      Global_CFL=  6612.      Viscous_dt_unitcfl= 0.2814      Convective_dt_unitcfl= 0.3347E-03
   1160       TimeStep=  2.252      Global_CFL=  6728.      Viscous_dt_unitcfl= 0.2818      Convective_dt_unitcfl= 0.3348E-03
   1170       TimeStep=  2.292      Global_CFL=  6844.      Viscous_dt_unitcfl= 0.2821      Convective_dt_unitcfl= 0.3349E-03
   1180       TimeStep=  2.332      Global_CFL=  6962.      Viscous_dt_unitcfl= 0.2824      Convective_dt_unitcfl= 0.3349E-03
   1190       TimeStep=  2.372      Global_CFL=  7080.      Viscous_dt_unitcfl= 0.2827      Convective_dt_unitcfl= 0.3350E-03
   1200       TimeStep=  2.413      Global_CFL=  7200.      Viscous_dt_unitcfl= 0.2830      Convective_dt_unitcfl= 0.3351E-03
   1210       TimeStep=  2.454      Global_CFL=  7320.      Viscous_dt_unitcfl= 0.2833      Convective_dt_unitcfl= 0.3352E-03
   1220       TimeStep=  2.495      Global_CFL=  7442.      Viscous_dt_unitcfl= 0.2837      Convective_dt_unitcfl= 0.3353E-03
   1230       TimeStep=  2.537      Global_CFL=  7564.      Viscous_dt_unitcfl= 0.2842      Convective_dt_unitcfl= 0.3353E-03
   1240       TimeStep=  2.579      Global_CFL=  7688.      Viscous_dt_unitcfl= 0.2847      Convective_dt_unitcfl= 0.3354E-03
   1250       TimeStep=  2.621      Global_CFL=  7812.      Viscous_dt_unitcfl= 0.2851      Convective_dt_unitcfl= 0.3355E-03
   1260       TimeStep=  2.664      Global_CFL=  7938.      Viscous_dt_unitcfl= 0.2854      Convective_dt_unitcfl= 0.3356E-03
   1270       TimeStep=  2.707      Global_CFL=  8064.      Viscous_dt_unitcfl= 0.2858      Convective_dt_unitcfl= 0.3357E-03
   1280       TimeStep=  2.751      Global_CFL=  8192.      Viscous_dt_unitcfl= 0.2862      Convective_dt_unitcfl= 0.3358E-03
   1290       TimeStep=  2.794      Global_CFL=  8320.      Viscous_dt_unitcfl= 0.2866      Convective_dt_unitcfl= 0.3358E-03
   1300       TimeStep=  2.838      Global_CFL=  8450.      Viscous_dt_unitcfl= 0.2869      Convective_dt_unitcfl= 0.3359E-03
   1310       TimeStep=  2.883      Global_CFL=  8580.      Viscous_dt_unitcfl= 0.2873      Convective_dt_unitcfl= 0.3360E-03
   1320       TimeStep=  2.927      Global_CFL=  8712.      Viscous_dt_unitcfl= 0.2878      Convective_dt_unitcfl= 0.3360E-03
   1330       TimeStep=  2.972      Global_CFL=  8844.      Viscous_dt_unitcfl= 0.2882      Convective_dt_unitcfl= 0.3360E-03
   1340       TimeStep=  3.017      Global_CFL=  8978.      Viscous_dt_unitcfl= 0.2886      Convective_dt_unitcfl= 0.3361E-03
   1350       TimeStep=  3.063      Global_CFL=  9113.      Viscous_dt_unitcfl= 0.2890      Convective_dt_unitcfl= 0.3361E-03
   1360       TimeStep=  3.109      Global_CFL=  9248.      Viscous_dt_unitcfl= 0.2893      Convective_dt_unitcfl= 0.3362E-03
   1370       TimeStep=  3.156      Global_CFL=  9385.      Viscous_dt_unitcfl= 0.2895      Convective_dt_unitcfl= 0.3363E-03
